geoid,name,variable,estimate,moe,year
11935,ZCTA5 11935,hawaiian_pi,0,12,2018
11935,ZCTA5 11935,other,16,30,2018
11935,ZCTA5 11935,med_income,94221,6687,2018
11937,ZCTA5 11937,male,7778,446,2018
11937,ZCTA5 11937,female,8206,469,2018
11937,ZCTA5 11937,total_pop,15984,627,2018
11937,ZCTA5 11937,race_total,15984,627,2018
11937,ZCTA5 11937,white,14609,808,2018
11937,ZCTA5 11937,black_aa,479,244,2018
11937,ZCTA5 11937,ai_an,70,81,2018
11937,ZCTA5 11937,asian,447,389,2018
11937,ZCTA5 11937,hawaiian_pi,0,19,2018
11937,ZCTA5 11937,other,238,187,2018
11937,ZCTA5 11937,med_income,101723,10267,2018
11939,ZCTA5 11939,male,402,87,2018
11939,ZCTA5 11939,female,552,142,2018
11939,ZCTA5 11939,total_pop,954,203,2018
11939,ZCTA5 11939,race_total,954,203,2018
11939,ZCTA5 11939,white,899,187,2018
11939,ZCTA5 11939,black_aa,13,19,2018
11939,ZCTA5 11939,ai_an,0,12,2018
11939,ZCTA5 11939,asian,0,12,2018
11939,ZCTA5 11939,hawaiian_pi,0,12,2018
11939,ZCTA5 11939,other,0,12,2018
11939,ZCTA5 11939,med_income,80694,15461,2018
11940,ZCTA5 11940,male,2860,359,2018
11940,ZCTA5 11940,female,2544,250,2018
11940,ZCTA5 11940,total_pop,5404,504,2018
11940,ZCTA5 11940,race_total,5404,504,2018
11940,ZCTA5 11940,white,5079,467,2018
11940,ZCTA5 11940,black_aa,108,91,2018
11940,ZCTA5 11940,ai_an,0,17,2018
11940,ZCTA5 11940,asian,110,146,2018
11940,ZCTA5 11940,hawaiian_pi,0,17,2018
11940,ZCTA5 11940,other,21,23,2018
11940,ZCTA5 11940,med_income,102397,7155,2018
11941,ZCTA5 11941,male,948,209,2018
11941,ZCTA5 11941,female,1056,214,2018
11941,ZCTA5 11941,total_pop,2004,377,2018
11941,ZCTA5 11941,race_total,2004,377,2018
11941,ZCTA5 11941,white,1951,380,2018
11941,ZCTA5 11941,black_aa,24,38,2018
11941,ZCTA5 11941,ai_an,0,12,2018
11941,ZCTA5 11941,asian,0,12,2018
11941,ZCTA5 11941,hawaiian_pi,0,12,2018
11941,ZCTA5 11941,other,4,8,2018
11941,ZCTA5 11941,med_income,109545,18556,2018
11942,ZCTA5 11942,male,2095,258,2018
11942,ZCTA5 11942,female,2502,280,2018
11942,ZCTA5 11942,total_pop,4597,448,2018
11942,ZCTA5 11942,race_total,4597,448,2018
11942,ZCTA5 11942,white,4085,431,2018
11942,ZCTA5 11942,black_aa,22,32,2018
11942,ZCTA5 11942,ai_an,21,37,2018
11942,ZCTA5 11942,asian,96,111,2018
11942,ZCTA5 11942,hawaiian_pi,0,12,2018
11942,ZCTA5 11942,other,259,184,2018
11942,ZCTA5 11942,med_income,86890,14755,2018
11944,ZCTA5 11944,male,1704,249,2018
11944,ZCTA5 11944,female,2417,337,2018
11944,ZCTA5 11944,total_pop,4121,502,2018
11944,ZCTA5 11944,race_total,4121,502,2018
11944,ZCTA5 11944,white,3578,447,2018
11944,ZCTA5 11944,black_aa,415,204,2018
11944,ZCTA5 11944,ai_an,0,12,2018
11944,ZCTA5 11944,asian,14,14,2018
11944,ZCTA5 11944,hawaiian_pi,0,12,2018
11944,ZCTA5 11944,other,49,47,2018
11944,ZCTA5 11944,med_income,61250,8347,2018
11946,ZCTA5 11946,male,7668,537,2018
11946,ZCTA5 11946,female,7477,536,2018
11946,ZCTA5 11946,total_pop,15145,899,2018
11946,ZCTA5 11946,race_total,15145,899,2018
11946,ZCTA5 11946,white,13673,919,2018
11946,ZCTA5 11946,black_aa,186,135,2018
11946,ZCTA5 11946,ai_an,0,19,2018
11946,ZCTA5 11946,asian,60,57,2018
11946,ZCTA5 11946,hawaiian_pi,0,19,2018
11946,ZCTA5 11946,other,822,367,2018
11946,ZCTA5 11946,med_income,79516,8577,2018
11947,ZCTA5 11947,male,170,78,2018
11947,ZCTA5 11947,female,341,269,2018
11947,ZCTA5 11947,total_pop,511,311,2018
11947,ZCTA5 11947,race_total,511,311,2018
11947,ZCTA5 11947,white,511,311,2018
11947,ZCTA5 11947,black_aa,0,12,2018
11947,ZCTA5 11947,ai_an,0,12,2018
11947,ZCTA5 11947,asian,0,12,2018
11947,ZCTA5 11947,hawaiian_pi,0,12,2018
11947,ZCTA5 11947,other,0,12,2018
11947,ZCTA5 11947,med_income,NA,NA,2018
11948,ZCTA5 11948,male,583,416,2018
11948,ZCTA5 11948,female,339,167,2018
11948,ZCTA5 11948,total_pop,922,564,2018
11948,ZCTA5 11948,race_total,922,564,2018
11948,ZCTA5 11948,white,922,564,2018
11948,ZCTA5 11948,black_aa,0,12,2018
11948,ZCTA5 11948,ai_an,0,12,2018
11948,ZCTA5 11948,asian,0,12,2018
11948,ZCTA5 11948,hawaiian_pi,0,12,2018
11948,ZCTA5 11948,other,0,12,2018
11948,ZCTA5 11948,med_income,132813,122620,2018
11949,ZCTA5 11949,male,7718,642,2018
11949,ZCTA5 11949,female,7145,524,2018
11949,ZCTA5 11949,total_pop,14863,956,2018
11949,ZCTA5 11949,race_total,14863,956,2018
11949,ZCTA5 11949,white,13258,983,2018
11949,ZCTA5 11949,black_aa,646,354,2018
11949,ZCTA5 11949,ai_an,0,19,2018
11949,ZCTA5 11949,asian,224,155,2018
11949,ZCTA5 11949,hawaiian_pi,0,19,2018
11949,ZCTA5 11949,other,311,230,2018
11949,ZCTA5 11949,med_income,95851,12122,2018
11950,ZCTA5 11950,male,7827,813,2018
11950,ZCTA5 11950,female,8057,647,2018
11950,ZCTA5 11950,total_pop,15884,1157,2018
11950,ZCTA5 11950,race_total,15884,1157,2018
11950,ZCTA5 11950,white,12342,985,2018
11950,ZCTA5 11950,black_aa,1722,640,2018
11950,ZCTA5 11950,ai_an,510,177,2018
11950,ZCTA5 11950,asian,199,156,2018
11950,ZCTA5 11950,hawaiian_pi,0,19,2018
11950,ZCTA5 11950,other,737,416,2018
11950,ZCTA5 11950,med_income,79149,7030,2018
11951,ZCTA5 11951,male,6147,483,2018
11951,ZCTA5 11951,female,6244,641,2018
11951,ZCTA5 11951,total_pop,12391,882,2018
11951,ZCTA5 11951,race_total,12391,882,2018
11951,ZCTA5 11951,white,10905,973,2018
11951,ZCTA5 11951,black_aa,617,466,2018
11951,ZCTA5 11951,ai_an,53,63,2018
11951,ZCTA5 11951,asian,177,131,2018
11951,ZCTA5 11951,hawaiian_pi,0,19,2018
11951,ZCTA5 11951,other,337,345,2018
11951,ZCTA5 11951,med_income,66057,5302,2018
11952,ZCTA5 11952,male,2481,432,2018
11952,ZCTA5 11952,female,2360,417,2018
11952,ZCTA5 11952,total_pop,4841,715,2018
11952,ZCTA5 11952,race_total,4841,715,2018
11952,ZCTA5 11952,white,4742,727,2018
11952,ZCTA5 11952,black_aa,10,18,2018
11952,ZCTA5 11952,ai_an,0,12,2018
11952,ZCTA5 11952,asian,22,36,2018
11952,ZCTA5 11952,hawaiian_pi,0,12,2018
11952,ZCTA5 11952,other,7,15,2018
11952,ZCTA5 11952,med_income,92045,12560,2018
11953,ZCTA5 11953,male,6342,544,2018
11953,ZCTA5 11953,female,7059,539,2018
11953,ZCTA5 11953,total_pop,13401,912,2018
11953,ZCTA5 11953,race_total,13401,912,2018
11953,ZCTA5 11953,white,10124,762,2018
11953,ZCTA5 11953,black_aa,2465,581,2018
11953,ZCTA5 11953,ai_an,6,9,2018
11953,ZCTA5 11953,asian,366,172,2018
11953,ZCTA5 11953,hawaiian_pi,0,19,2018
11953,ZCTA5 11953,other,239,119,2018
11953,ZCTA5 11953,med_income,72733,4916,2018
11954,ZCTA5 11954,male,1932,293,2018
11954,ZCTA5 11954,female,1723,265,2018
11954,ZCTA5 11954,total_pop,3655,514,2018
11954,ZCTA5 11954,race_total,3655,514,2018
11954,ZCTA5 11954,white,3421,524,2018
11954,ZCTA5 11954,black_aa,25,26,2018
11954,ZCTA5 11954,ai_an,20,31,2018
11954,ZCTA5 11954,asian,16,22,2018
11954,ZCTA5 11954,hawaiian_pi,0,12,2018
11954,ZCTA5 11954,other,134,132,2018
11954,ZCTA5 11954,med_income,95278,8339,2018
11955,ZCTA5 11955,male,1627,310,2018
11955,ZCTA5 11955,female,2158,437,2018
11955,ZCTA5 11955,total_pop,3785,640,2018
11955,ZCTA5 11955,race_total,3785,640,2018
11955,ZCTA5 11955,white,3095,588,2018
11955,ZCTA5 11955,black_aa,266,278,2018
11955,ZCTA5 11955,ai_an,30,50,2018
11955,ZCTA5 11955,asian,201,136,2018
11955,ZCTA5 11955,hawaiian_pi,0,12,2018
11955,ZCTA5 11955,other,5,10,2018
11955,ZCTA5 11955,med_income,62105,4194,2018
11956,ZCTA5 11956,male,105,56,2018
11956,ZCTA5 11956,female,107,38,2018
11956,ZCTA5 11956,total_pop,212,83,2018
11956,ZCTA5 11956,race_total,212,83,2018
11956,ZCTA5 11956,white,202,80,2018
11956,ZCTA5 11956,black_aa,10,16,2018
11956,ZCTA5 11956,ai_an,0,12,2018
11956,ZCTA5 11956,asian,0,12,2018
11956,ZCTA5 11956,hawaiian_pi,0,12,2018
11956,ZCTA5 11956,other,0,12,2018
11956,ZCTA5 11956,med_income,64917,4678,2018
11957,ZCTA5 11957,male,379,86,2018
11957,ZCTA5 11957,female,403,82,2018
11957,ZCTA5 11957,total_pop,782,154,2018
11957,ZCTA5 11957,race_total,782,154,2018
11957,ZCTA5 11957,white,748,157,2018
11957,ZCTA5 11957,black_aa,0,12,2018
11957,ZCTA5 11957,ai_an,10,15,2018
11957,ZCTA5 11957,asian,0,12,2018
11957,ZCTA5 11957,hawaiian_pi,0,12,2018
11957,ZCTA5 11957,other,6,13,2018
11957,ZCTA5 11957,med_income,70250,13098,2018
11958,ZCTA5 11958,male,361,221,2018
11958,ZCTA5 11958,female,337,119,2018
11958,ZCTA5 11958,total_pop,698,271,2018
11958,ZCTA5 11958,race_total,698,271,2018
11958,ZCTA5 11958,white,698,271,2018
11958,ZCTA5 11958,black_aa,0,12,2018
11958,ZCTA5 11958,ai_an,0,12,2018
11958,ZCTA5 11958,asian,0,12,2018
11958,ZCTA5 11958,hawaiian_pi,0,12,2018
11958,ZCTA5 11958,other,0,12,2018
11958,ZCTA5 11958,med_income,NA,NA,2018
11959,ZCTA5 11959,male,363,110,2018
11959,ZCTA5 11959,female,421,124,2018
11959,ZCTA5 11959,total_pop,784,212,2018
11959,ZCTA5 11959,race_total,784,212,2018
11959,ZCTA5 11959,white,730,191,2018
11959,ZCTA5 11959,black_aa,18,20,2018
11959,ZCTA5 11959,ai_an,0,12,2018
11959,ZCTA5 11959,asian,30,50,2018
11959,ZCTA5 11959,hawaiian_pi,0,12,2018
11959,ZCTA5 11959,other,0,12,2018
11959,ZCTA5 11959,med_income,72917,27380,2018
11960,ZCTA5 11960,male,315,130,2018
11960,ZCTA5 11960,female,381,121,2018
11960,ZCTA5 11960,total_pop,696,233,2018
11960,ZCTA5 11960,race_total,696,233,2018
11960,ZCTA5 11960,white,696,233,2018
11960,ZCTA5 11960,black_aa,0,12,2018
11960,ZCTA5 11960,ai_an,0,12,2018
11960,ZCTA5 11960,asian,0,12,2018
11960,ZCTA5 11960,hawaiian_pi,0,12,2018
11960,ZCTA5 11960,other,0,12,2018
11960,ZCTA5 11960,med_income,87159,50517,2018
11961,ZCTA5 11961,male,6027,461,2018
11961,ZCTA5 11961,female,7303,533,2018
11961,ZCTA5 11961,total_pop,13330,715,2018
11961,ZCTA5 11961,race_total,13330,715,2018
11961,ZCTA5 11961,white,11525,671,2018
11961,ZCTA5 11961,black_aa,943,331,2018
11961,ZCTA5 11961,ai_an,47,65,2018
11961,ZCTA5 11961,asian,544,204,2018
11961,ZCTA5 11961,hawaiian_pi,0,19,2018
11961,ZCTA5 11961,other,97,83,2018
11961,ZCTA5 11961,med_income,65600,5453,2018
11962,ZCTA5 11962,male,152,54,2018
11962,ZCTA5 11962,female,157,68,2018
11962,ZCTA5 11962,total_pop,309,115,2018
11962,ZCTA5 11962,race_total,309,115,2018
11962,ZCTA5 11962,white,309,115,2018
11962,ZCTA5 11962,black_aa,0,12,2018
11962,ZCTA5 11962,ai_an,0,12,2018
11962,ZCTA5 11962,asian,0,12,2018
11962,ZCTA5 11962,hawaiian_pi,0,12,2018
11962,ZCTA5 11962,other,0,12,2018
11962,ZCTA5 11962,med_income,117500,94030,2018
11963,ZCTA5 11963,male,3608,561,2018
11963,ZCTA5 11963,female,3822,446,2018
11963,ZCTA5 11963,total_pop,7430,852,2018
11963,ZCTA5 11963,race_total,7430,852,2018
11963,ZCTA5 11963,white,6727,814,2018
11963,ZCTA5 11963,black_aa,350,326,2018
11963,ZCTA5 11963,ai_an,0,17,2018
11963,ZCTA5 11963,asian,270,211,2018
11963,ZCTA5 11963,hawaiian_pi,5,7,2018
11963,ZCTA5 11963,other,40,47,2018
11963,ZCTA5 11963,med_income,88686,8878,2018
11964,ZCTA5 11964,male,1095,264,2018
11964,ZCTA5 11964,female,959,267,2018
11964,ZCTA5 11964,total_pop,2054,374,2018
11964,ZCTA5 11964,race_total,2054,374,2018
11964,ZCTA5 11964,white,1963,358,2018
11964,ZCTA5 11964,black_aa,0,12,2018
11964,ZCTA5 11964,ai_an,0,12,2018
11964,ZCTA5 11964,asian,5,11,2018
11964,ZCTA5 11964,hawaiian_pi,0,12,2018
11964,ZCTA5 11964,other,86,90,2018
11964,ZCTA5 11964,med_income,82686,51162,2018
11965,ZCTA5 11965,male,341,216,2018
11965,ZCTA5 11965,female,349,229,2018
11965,ZCTA5 11965,total_pop,690,423,2018
11965,ZCTA5 11965,race_total,690,423,2018
11965,ZCTA5 11965,white,674,423,2018
11965,ZCTA5 11965,black_aa,0,12,2018
11965,ZCTA5 11965,ai_an,0,12,2018
11965,ZCTA5 11965,asian,16,11,2018
11965,ZCTA5 11965,hawaiian_pi,0,12,2018
11965,ZCTA5 11965,other,0,12,2018
11965,ZCTA5 11965,med_income,120772,18953,2018
11967,ZCTA5 11967,male,13078,822,2018
11967,ZCTA5 11967,female,14571,805,2018
11967,ZCTA5 11967,total_pop,27649,1319,2018
11967,ZCTA5 11967,race_total,27649,1319,2018
11967,ZCTA5 11967,white,23719,1357,2018
11967,ZCTA5 11967,black_aa,2635,549,2018
11967,ZCTA5 11967,ai_an,59,71,2018
11967,ZCTA5 11967,asian,390,236,2018
11967,ZCTA5 11967,hawaiian_pi,0,22,2018
11967,ZCTA5 11967,other,578,401,2018
11967,ZCTA5 11967,med_income,83644,8107,2018
11968,ZCTA5 11968,male,5059,388,2018
11968,ZCTA5 11968,female,5608,451,2018
11968,ZCTA5 11968,total_pop,10667,682,2018
11968,ZCTA5 11968,race_total,10667,682,2018
11968,ZCTA5 11968,white,9315,642,2018
11968,ZCTA5 11968,black_aa,543,320,2018
11968,ZCTA5 11968,ai_an,5,8,2018
11968,ZCTA5 11968,asian,571,323,2018
11968,ZCTA5 11968,hawaiian_pi,0,19,2018
11968,ZCTA5 11968,other,134,122,2018
11968,ZCTA5 11968,med_income,92500,22578,2018
11970,ZCTA5 11970,male,119,112,2018
11970,ZCTA5 11970,female,145,121,2018
11970,ZCTA5 11970,total_pop,264,230,2018
11970,ZCTA5 11970,race_total,264,230,2018
11970,ZCTA5 11970,white,224,208,2018
11970,ZCTA5 11970,black_aa,0,12,2018
11970,ZCTA5 11970,ai_an,0,12,2018
11970,ZCTA5 11970,asian,40,63,2018
11970,ZCTA5 11970,hawaiian_pi,0,12,2018
11970,ZCTA5 11970,other,0,12,2018
11970,ZCTA5 11970,med_income,NA,NA,2018
11971,ZCTA5 11971,male,3288,401,2018
11971,ZCTA5 11971,female,2947,292,2018
11971,ZCTA5 11971,total_pop,6235,576,2018
11971,ZCTA5 11971,race_total,6235,576,2018
11971,ZCTA5 11971,white,6148,579,2018
11971,ZCTA5 11971,black_aa,12,25,2018
11971,ZCTA5 11971,ai_an,0,17,2018
11971,ZCTA5 11971,asian,59,56,2018
11971,ZCTA5 11971,hawaiian_pi,0,17,2018
11971,ZCTA5 11971,other,0,17,2018
11971,ZCTA5 11971,med_income,80771,3844,2018
11972,ZCTA5 11972,male,660,238,2018
11972,ZCTA5 11972,female,511,161,2018
11972,ZCTA5 11972,total_pop,1171,373,2018
11972,ZCTA5 11972,race_total,1171,373,2018
11972,ZCTA5 11972,white,1052,357,2018
11972,ZCTA5 11972,black_aa,78,114,2018
11972,ZCTA5 11972,ai_an,0,12,2018
11972,ZCTA5 11972,asian,18,39,2018
11972,ZCTA5 11972,hawaiian_pi,0,12,2018
11972,ZCTA5 11972,other,23,37,2018
11972,ZCTA5 11972,med_income,100833,62113,2018
11973,ZCTA5 11973,male,29,14,2018
11973,ZCTA5 11973,female,14,20,2018
11973,ZCTA5 11973,total_pop,43,15,2018
11973,ZCTA5 11973,race_total,43,15,2018
11973,ZCTA5 11973,white,14,20,2018
11973,ZCTA5 11973,black_aa,15,20,2018
11973,ZCTA5 11973,ai_an,0,12,2018
11973,ZCTA5 11973,asian,14,20,2018
11973,ZCTA5 11973,hawaiian_pi,0,12,2018
11973,ZCTA5 11973,other,0,12,2018
11973,ZCTA5 11973,med_income,NA,NA,2018
11975,ZCTA5 11975,male,126,77,2018
11975,ZCTA5 11975,female,97,47,2018
11975,ZCTA5 11975,total_pop,223,114,2018
11975,ZCTA5 11975,race_total,223,114,2018
11975,ZCTA5 11975,white,209,111,2018
11975,ZCTA5 11975,black_aa,6,9,2018
11975,ZCTA5 11975,ai_an,0,12,2018
11975,ZCTA5 11975,asian,0,12,2018
11975,ZCTA5 11975,hawaiian_pi,0,12,2018
11975,ZCTA5 11975,other,2,5,2018
11975,ZCTA5 11975,med_income,141000,70225,2018
11976,ZCTA5 11976,male,913,308,2018
11976,ZCTA5 11976,female,1083,235,2018
11976,ZCTA5 11976,total_pop,1996,503,2018
11976,ZCTA5 11976,race_total,1996,503,2018
11976,ZCTA5 11976,white,1823,475,2018
11976,ZCTA5 11976,black_aa,5,6,2018
11976,ZCTA5 11976,ai_an,14,20,2018
11976,ZCTA5 11976,asian,64,73,2018
11976,ZCTA5 11976,hawaiian_pi,0,12,2018
11976,ZCTA5 11976,other,0,12,2018
11976,ZCTA5 11976,med_income,112379,44692,2018
11977,ZCTA5 11977,male,1289,259,2018
11977,ZCTA5 11977,female,1166,153,2018
11977,ZCTA5 11977,total_pop,2455,360,2018
11977,ZCTA5 11977,race_total,2455,360,2018
11977,ZCTA5 11977,white,2346,349,2018
11977,ZCTA5 11977,black_aa,41,55,2018
11977,ZCTA5 11977,ai_an,0,12,2018
11977,ZCTA5 11977,asian,38,33,2018
11977,ZCTA5 11977,hawaiian_pi,0,12,2018
11977,ZCTA5 11977,other,20,27,2018
11977,ZCTA5 11977,med_income,112917,16618,2018
11978,ZCTA5 11978,male,1493,200,2018
11978,ZCTA5 11978,female,1565,183,2018
11978,ZCTA5 11978,total_pop,3058,341,2018
11978,ZCTA5 11978,race_total,3058,341,2018
11978,ZCTA5 11978,white,2761,334,2018
11978,ZCTA5 11978,black_aa,106,68,2018
11978,ZCTA5 11978,ai_an,32,39,2018
11978,ZCTA5 11978,asian,50,30,2018
11978,ZCTA5 11978,hawaiian_pi,0,12,2018
11978,ZCTA5 11978,other,4,6,2018
11978,ZCTA5 11978,med_income,100043,9255,2018
11980,ZCTA5 11980,male,3222,307,2018
11980,ZCTA5 11980,female,2382,260,2018
11980,ZCTA5 11980,total_pop,5604,463,2018
11980,ZCTA5 11980,race_total,5604,463,2018
11980,ZCTA5 11980,white,4801,434,2018
11980,ZCTA5 11980,black_aa,362,152,2018
11980,ZCTA5 11980,ai_an,17,15,2018
11980,ZCTA5 11980,asian,84,61,2018
11980,ZCTA5 11980,hawaiian_pi,0,17,2018
11980,ZCTA5 11980,other,179,51,2018
11980,ZCTA5 11980,med_income,96983,9446,2018
10001,ZCTA5 10001,male,12181,899,2019
10001,ZCTA5 10001,female,11936,937,2019
10001,ZCTA5 10001,total_pop,24117,1274,2019
10001,ZCTA5 10001,race_total,24117,1274,2019
10001,ZCTA5 10001,white,15677,1048,2019
10001,ZCTA5 10001,black_aa,1510,390,2019
10001,ZCTA5 10001,ai_an,16,25,2019
10001,ZCTA5 10001,asian,5377,829,2019
10001,ZCTA5 10001,hawaiian_pi,21,34,2019
10001,ZCTA5 10001,other,799,329,2019
10001,ZCTA5 10001,med_income,92840,8971,2019
10002,ZCTA5 10002,male,34989,1425,2019
10002,ZCTA5 10002,female,39490,1309,2019
10002,ZCTA5 10002,total_pop,74479,1959,2019
10002,ZCTA5 10002,race_total,74479,1959,2019
10002,ZCTA5 10002,white,23849,1415,2019
10002,ZCTA5 10002,black_aa,6635,894,2019
10002,ZCTA5 10002,ai_an,724,344,2019
10002,ZCTA5 10002,asian,31198,1698,2019
10002,ZCTA5 10002,hawaiian_pi,22,33,2019
10002,ZCTA5 10002,other,8924,1142,2019
10002,ZCTA5 10002,med_income,36982,2384,2019
10003,ZCTA5 10003,male,26964,1233,2019
10003,ZCTA5 10003,female,27013,1170,2019
10003,ZCTA5 10003,total_pop,53977,1593,2019
10003,ZCTA5 10003,race_total,53977,1593,2019
10003,ZCTA5 10003,white,40681,1469,2019
10003,ZCTA5 10003,black_aa,3007,1048,2019
10003,ZCTA5 10003,ai_an,81,76,2019
10003,ZCTA5 10003,asian,7812,749,2019
10003,ZCTA5 10003,hawaiian_pi,73,98,2019
10003,ZCTA5 10003,other,1155,501,2019
10003,ZCTA5 10003,med_income,118161,10235,2019
10004,ZCTA5 10004,male,1432,301,2019
10004,ZCTA5 10004,female,1903,344,2019
10004,ZCTA5 10004,total_pop,3335,581,2019
10004,ZCTA5 10004,race_total,3335,581,2019
10004,ZCTA5 10004,white,2033,450,2019
10004,ZCTA5 10004,black_aa,142,110,2019
10004,ZCTA5 10004,ai_an,0,12,2019
10004,ZCTA5 10004,asian,992,384,2019
10004,ZCTA5 10004,hawaiian_pi,17,27,2019
10004,ZCTA5 10004,other,35,46,2019
10004,ZCTA5 10004,med_income,190223,49426,2019
10005,ZCTA5 10005,male,4109,579,2019
10005,ZCTA5 10005,female,4592,700,2019
10005,ZCTA5 10005,total_pop,8701,900,2019
10005,ZCTA5 10005,race_total,8701,900,2019
10005,ZCTA5 10005,white,6532,929,2019
10005,ZCTA5 10005,black_aa,94,106,2019
10005,ZCTA5 10005,ai_an,0,17,2019
10005,ZCTA5 10005,asian,1543,530,2019
10005,ZCTA5 10005,hawaiian_pi,0,17,2019
10005,ZCTA5 10005,other,217,260,2019
10005,ZCTA5 10005,med_income,189702,15832,2019
10006,ZCTA5 10006,male,1467,272,2019
10006,ZCTA5 10006,female,1625,291,2019
10006,ZCTA5 10006,total_pop,3092,404,2019
10006,ZCTA5 10006,race_total,3092,404,2019
10006,ZCTA5 10006,white,2272,341,2019
10006,ZCTA5 10006,black_aa,99,72,2019
10006,ZCTA5 10006,ai_an,0,12,2019
10006,ZCTA5 10006,asian,496,152,2019
10006,ZCTA5 10006,hawaiian_pi,0,12,2019
10006,ZCTA5 10006,other,73,90,2019
10006,ZCTA5 10006,med_income,179044,16237,2019
10007,ZCTA5 10007,male,4144,649,2019
10007,ZCTA5 10007,female,3264,495,2019
10007,ZCTA5 10007,total_pop,7408,924,2019
10007,ZCTA5 10007,race_total,7408,924,2019
10007,ZCTA5 10007,white,5762,719,2019
10007,ZCTA5 10007,black_aa,610,362,2019
10007,ZCTA5 10007,ai_an,0,17,2019
10007,ZCTA5 10007,asian,777,375,2019
10007,ZCTA5 10007,hawaiian_pi,0,17,2019
10007,ZCTA5 10007,other,106,67,2019
10007,ZCTA5 10007,med_income,224063,45620,2019
10009,ZCTA5 10009,male,27308,1553,2019
10009,ZCTA5 10009,female,30985,1408,2019
10009,ZCTA5 10009,total_pop,58293,1722,2019
10009,ZCTA5 10009,race_total,58293,1722,2019
10009,ZCTA5 10009,white,35918,1535,2019
10009,ZCTA5 10009,black_aa,5027,849,2019
10009,ZCTA5 10009,ai_an,70,71,2019
10009,ZCTA5 10009,asian,8287,1177,2019
10009,ZCTA5 10009,hawaiian_pi,12,21,2019
10009,ZCTA5 10009,other,6739,957,2019
10009,ZCTA5 10009,med_income,63717,4878,2019
10010,ZCTA5 10010,male,18527,1243,2019
10010,ZCTA5 10010,female,17379,1550,2019
10010,ZCTA5 10010,total_pop,35906,2185,2019
10010,ZCTA5 10010,race_total,35906,2185,2019
10010,ZCTA5 10010,white,24991,2006,2019
10010,ZCTA5 10010,black_aa,3367,1776,2019
10010,ZCTA5 10010,ai_an,0,25,2019
10010,ZCTA5 10010,asian,5903,1000,2019
10010,ZCTA5 10010,hawaiian_pi,0,25,2019
10010,ZCTA5 10010,other,681,288,2019
10010,ZCTA5 10010,med_income,132988,7749,2019
10011,ZCTA5 10011,male,25594,1362,2019
10011,ZCTA5 10011,female,24355,1103,2019
10011,ZCTA5 10011,total_pop,49949,1782,2019
10011,ZCTA5 10011,race_total,49949,1782,2019
10011,ZCTA5 10011,white,40234,1992,2019
10011,ZCTA5 10011,black_aa,2216,535,2019
10011,ZCTA5 10011,ai_an,73,101,2019
10011,ZCTA5 10011,asian,4387,585,2019
10011,ZCTA5 10011,hawaiian_pi,5,10,2019
10011,ZCTA5 10011,other,1433,614,2019
10011,ZCTA5 10011,med_income,138272,6110,2019
10012,ZCTA5 10012,male,11133,744,2019
10012,ZCTA5 10012,female,12185,852,2019
10012,ZCTA5 10012,total_pop,23318,1067,2019
10012,ZCTA5 10012,race_total,23318,1067,2019
10012,ZCTA5 10012,white,17168,912,2019
10012,ZCTA5 10012,black_aa,625,289,2019
10012,ZCTA5 10012,ai_an,0,22,2019
10012,ZCTA5 10012,asian,4249,543,2019
10012,ZCTA5 10012,hawaiian_pi,0,22,2019
10012,ZCTA5 10012,other,471,280,2019
10012,ZCTA5 10012,med_income,106467,6937,2019
10013,ZCTA5 10013,male,14164,854,2019
10013,ZCTA5 10013,female,14635,831,2019
10013,ZCTA5 10013,total_pop,28799,1230,2019
10013,ZCTA5 10013,race_total,28799,1230,2019
10013,ZCTA5 10013,white,16716,1243,2019
10013,ZCTA5 10013,black_aa,1097,302,2019
10013,ZCTA5 10013,ai_an,91,94,2019
10013,ZCTA5 10013,asian,9049,916,2019
10013,ZCTA5 10013,hawaiian_pi,0,22,2019
10013,ZCTA5 10013,other,748,241,2019
10013,ZCTA5 10013,med_income,113191,14694,2019
10014,ZCTA5 10014,male,14944,859,2019
10014,ZCTA5 10014,female,15400,853,2019
10014,ZCTA5 10014,total_pop,30344,1204,2019
10014,ZCTA5 10014,race_total,30344,1204,2019
10014,ZCTA5 10014,white,26983,1283,2019
10014,ZCTA5 10014,black_aa,423,149,2019
10014,ZCTA5 10014,ai_an,0,25,2019
10014,ZCTA5 10014,asian,1464,359,2019
10014,ZCTA5 10014,hawaiian_pi,0,25,2019
10014,ZCTA5 10014,other,300,168,2019
10014,ZCTA5 10014,med_income,133501,9485,2019
10016,ZCTA5 10016,male,25355,1599,2019
10016,ZCTA5 10016,female,27531,1812,2019
10016,ZCTA5 10016,total_pop,52886,2308,2019
10016,ZCTA5 10016,race_total,52886,2308,2019
10016,ZCTA5 10016,white,38010,2317,2019
10016,ZCTA5 10016,black_aa,2035,679,2019
10016,ZCTA5 10016,ai_an,126,139,2019
10016,ZCTA5 10016,asian,10743,1492,2019
10016,ZCTA5 10016,hawaiian_pi,25,39,2019
10016,ZCTA5 10016,other,619,247,2019
10016,ZCTA5 10016,med_income,126628,7624,2019
10017,ZCTA5 10017,male,7282,785,2019
10017,ZCTA5 10017,female,8564,902,2019
10017,ZCTA5 10017,total_pop,15846,1229,2019
10017,ZCTA5 10017,race_total,15846,1229,2019
10017,ZCTA5 10017,white,11765,1103,2019
